laser3.copyroom.hut	skipper.crew.hut	5864
fileserver.copyroom.hut	fileserver.copyroom.hut	7609
fileserver.copyroom.hut	professor.hut	8383
maryann.girl.hut	skipper.crew.hut	7994
laser3.copyroom.hut	professor.hut	985
ginger.girl.hut	ginger.girl.hut	4518
laser3.copyroom.hut	laser3.copyroom.hut	7962
maryann.girl.hut	fileserver.copyroom.hut	7174
ginger.girl.hut	ginger.girl.hut	1011
skipper.crew.hut	ginger.girl.hut	3119
ginger.girl.hut	ginger.girl.hut	303
fileserver.copyroom.hut	maryann.girl.hut	9264
professor.hut	fileserver.copyroom.hut	8660
gilligan.crew.hut	professor.hut	918
gilligan.crew.hut	gilligan.crew.hut	1016
maryann.girl.hut	gilligan.crew.hut	4509
gilligan.crew.hut	gilligan.crew.hut	1841
professor.hut	ginger.girl.hut	331
ginger.girl.hut	professor.hut	3369
maryann.girl.hut	ginger.girl.hut	6256
maryann.girl.hut	gilligan.crew.hut	3879
professor.hut	skipper.crew.hut	118
skipper.crew.hut	ginger.girl.hut	5509
fileserver.copyroom.hut	gilligan.crew.hut	9740
ginger.girl.hut	maryann.girl.hut	7538
ginger.girl.hut	laser3.copyroom.hut	6134
skipper.crew.hut	gilligan.crew.hut	6757
fileserver.copyroom.hut	maryann.girl.hut	2145
ginger.girl.hut	professor.hut	4311
maryann.girl.hut	skipper.crew.hut	8669
fileserver.copyroom.hut	gilligan.crew.hut	8985
gilligan.crew.hut	skipper.crew.hut	3029
professor.hut	fileserver.copyroom.hut	2114
skipper.crew.hut	maryann.girl.hut	2083
ginger.girl.hut	fileserver.copyroom.hut	3960
gilligan.crew.hut	skipper.crew.hut	791
fileserver.copyroom.hut	laser3.copyroom.hut	6367
fileserver.copyroom.hut	ginger.girl.hut	8374
skipper.crew.hut	gilligan.crew.hut	4409
ginger.girl.hut	maryann.girl.hut	3253
ginger.girl.hut	ginger.girl.hut	557
skipper.crew.hut	skipper.crew.hut	752
fileserver.copyroom.hut	ginger.girl.hut	2893
maryann.girl.hut	fileserver.copyroom.hut	2459
ginger.girl.hut	maryann.girl.hut	1413
fileserver.copyroom.hut	professor.hut	8705
professor.hut	maryann.girl.hut	6671
fileserver.copyroom.hut	fileserver.copyroom.hut	7412
gilligan.crew.hut	ginger.girl.hut	2054
gilligan.crew.hut	laser3.copyroom.hut	9324
ginger.girl.hut	professor.hut	651
laser3.copyroom.hut	skipper.crew.hut	5981
skipper.crew.hut	fileserver.copyroom.hut	9760
maryann.girl.hut	ginger.girl.hut	4272
skipper.crew.hut	professor.hut	2331
ginger.girl.hut	fileserver.copyroom.hut	3971
maryann.girl.hut	laser3.copyroom.hut	6840
ginger.girl.hut	skipper.crew.hut	512
maryann.girl.hut	ginger.girl.hut	9047
gilligan.crew.hut	fileserver.copyroom.hut	6135
maryann.girl.hut	maryann.girl.hut	6412
laser3.copyroom.hut	fileserver.copyroom.hut	216
ginger.girl.hut	maryann.girl.hut	6598
maryann.girl.hut	professor.hut	9455
laser3.copyroom.hut	maryann.girl.hut	5514
skipper.crew.hut	professor.hut	9803
maryann.girl.hut	maryann.girl.hut	853
professor.hut	ginger.girl.hut	2628
ginger.girl.hut	professor.hut	5963
gilligan.crew.hut	skipper.crew.hut	5264
maryann.girl.hut	fileserver.copyroom.hut	7697
maryann.girl.hut	maryann.girl.hut	9460
ginger.girl.hut	laser3.copyroom.hut	6674
professor.hut	gilligan.crew.hut	5381
maryann.girl.hut	skipper.crew.hut	7659
laser3.copyroom.hut	gilligan.crew.hut	5569
ginger.girl.hut	gilligan.crew.hut	7133
laser3.copyroom.hut	professor.hut	2517
fileserver.copyroom.hut	skipper.crew.hut	7100
maryann.girl.hut	fileserver.copyroom.hut	2953
professor.hut	skipper.crew.hut	419
professor.hut	maryann.girl.hut	2877
fileserver.copyroom.hut	ginger.girl.hut	8432
laser3.copyroom.hut	gilligan.crew.hut	1809
maryann.girl.hut	professor.hut	196
ginger.girl.hut	ginger.girl.hut	1808
professor.hut	skipper.crew.hut	4606
maryann.girl.hut	skipper.crew.hut	2451
maryann.girl.hut	gilligan.crew.hut	1624
maryann.girl.hut	laser3.copyroom.hut	1311
ginger.girl.hut	maryann.girl.hut	3238
maryann.girl.hut	gilligan.crew.hut	6910
fileserver.copyroom.hut	professor.hut	3061
fileserver.copyroom.hut	gilligan.crew.hut	4645
fileserver.copyroom.hut	ginger.girl.hut	9986
laser3.copyroom.hut	laser3.copyroom.hut	2253
ginger.girl.hut	maryann.girl.hut	7983
ginger.girl.hut	ginger.girl.hut	9276
professor.hut	professor.hut	9099
gilligan.crew.hut	laser3.copyroom.hut	8831
ginger.girl.hut	ginger.girl.hut	3889
fileserver.copyroom.hut	gilligan.crew.hut	3405
gilligan.crew.hut	gilligan.crew.hut	7761
skipper.crew.hut	laser3.copyroom.hut	2488
skipper.crew.hut	gilligan.crew.hut	3548
maryann.girl.hut	gilligan.crew.hut	1496
professor.hut	laser3.copyroom.hut	4743
fileserver.copyroom.hut	fileserver.copyroom.hut	1733
professor.hut	maryann.girl.hut	9990
fileserver.copyroom.hut	skipper.crew.hut	517
skipper.crew.hut	maryann.girl.hut	8810
laser3.copyroom.hut	ginger.girl.hut	8200
gilligan.crew.hut	maryann.girl.hut	8941
ginger.girl.hut	ginger.girl.hut	5442
laser3.copyroom.hut	ginger.girl.hut	7889
ginger.girl.hut	ginger.girl.hut	1471
fileserver.copyroom.hut	maryann.girl.hut	4286
fileserver.copyroom.hut	maryann.girl.hut	865
professor.hut	gilligan.crew.hut	1725
skipper.crew.hut	laser3.copyroom.hut	174
skipper.crew.hut	maryann.girl.hut	4535
skipper.crew.hut	gilligan.crew.hut	5685
laser3.copyroom.hut	laser3.copyroom.hut	2834
gilligan.crew.hut	laser3.copyroom.hut	8526
maryann.girl.hut	professor.hut	1827
ginger.girl.hut	fileserver.copyroom.hut	1622
professor.hut	ginger.girl.hut	8325
skipper.crew.hut	ginger.girl.hut	7509
skipper.crew.hut	laser3.copyroom.hut	2722
laser3.copyroom.hut	skipper.crew.hut	37
maryann.girl.hut	fileserver.copyroom.hut	7427
ginger.girl.hut	ginger.girl.hut	9197
laser3.copyroom.hut	laser3.copyroom.hut	9771
laser3.copyroom.hut	gilligan.crew.hut	8058
laser3.copyroom.hut	maryann.girl.hut	1352
maryann.girl.hut	laser3.copyroom.hut	1322
skipper.crew.hut	gilligan.crew.hut	9893
skipper.crew.hut	ginger.girl.hut	6432
maryann.girl.hut	skipper.crew.hut	6954
professor.hut	gilligan.crew.hut	1921
skipper.crew.hut	laser3.copyroom.hut	4825
ginger.girl.hut	gilligan.crew.hut	1760
fileserver.copyroom.hut	professor.hut	8222
skipper.crew.hut	professor.hut	4143
ginger.girl.hut	ginger.girl.hut	7922
gilligan.crew.hut	professor.hut	2765
skipper.crew.hut	gilligan.crew.hut	8193
ginger.girl.hut	professor.hut	2517
gilligan.crew.hut	gilligan.crew.hut	2441
fileserver.copyroom.hut	maryann.girl.hut	8881
ginger.girl.hut	professor.hut	2722
skipper.crew.hut	skipper.crew.hut	811
ginger.girl.hut	maryann.girl.hut	8852
professor.hut	laser3.copyroom.hut	3633
professor.hut	gilligan.crew.hut	9703
laser3.copyroom.hut	professor.hut	97
fileserver.copyroom.hut	gilligan.crew.hut	2007
professor.hut	skipper.crew.hut	804
professor.hut	fileserver.copyroom.hut	6724
laser3.copyroom.hut	gilligan.crew.hut	3729
maryann.girl.hut	gilligan.crew.hut	5017
ginger.girl.hut	laser3.copyroom.hut	8105
gilligan.crew.hut	ginger.girl.hut	4499
skipper.crew.hut	gilligan.crew.hut	4171
maryann.girl.hut	skipper.crew.hut	1959
gilligan.crew.hut	skipper.crew.hut	7690
maryann.girl.hut	professor.hut	6419
laser3.copyroom.hut	ginger.girl.hut	8457
gilligan.crew.hut	fileserver.copyroom.hut	120
skipper.crew.hut	fileserver.copyroom.hut	1233
ginger.girl.hut	professor.hut	8474
fileserver.copyroom.hut	fileserver.copyroom.hut	3298
fileserver.copyroom.hut	laser3.copyroom.hut	8069
gilligan.crew.hut	skipper.crew.hut	6982
fileserver.copyroom.hut	professor.hut	2124
gilligan.crew.hut	professor.hut	4577
fileserver.copyroom.hut	laser3.copyroom.hut	4680
ginger.girl.hut	maryann.girl.hut	9077
professor.hut	laser3.copyroom.hut	2385
professor.hut	maryann.girl.hut	6320
fileserver.copyroom.hut	ginger.girl.hut	7195
fileserver.copyroom.hut	professor.hut	3934
gilligan.crew.hut	professor.hut	7484
gilligan.crew.hut	gilligan.crew.hut	1698
ginger.girl.hut	fileserver.copyroom.hut	1944
gilligan.crew.hut	ginger.girl.hut	2464
maryann.girl.hut	fileserver.copyroom.hut	6789
professor.hut	maryann.girl.hut	8868
laser3.copyroom.hut	fileserver.copyroom.hut	7520
gilligan.crew.hut	laser3.copyroom.hut	9678
skipper.crew.hut	skipper.crew.hut	2870
maryann.girl.hut	laser3.copyroom.hut	1364
fileserver.copyroom.hut	professor.hut	7619
laser3.copyroom.hut	skipper.crew.hut	8667
professor.hut	skipper.crew.hut	8154
fileserver.copyroom.hut	skipper.crew.hut	426
maryann.girl.hut	skipper.crew.hut	4688
maryann.girl.hut	skipper.crew.hut	4242
fileserver.copyroom.hut	gilligan.crew.hut	8886
fileserver.copyroom.hut	professor.hut	2403
gilligan.crew.hut	maryann.girl.hut	8825
maryann.girl.hut	skipper.crew.hut	2479
fileserver.copyroom.hut	fileserver.copyroom.hut	328
laser3.copyroom.hut	professor.hut	764
fileserver.copyroom.hut	fileserver.copyroom.hut	1353
fileserver.copyroom.hut	ginger.girl.hut	7233
fileserver.copyroom.hut	gilligan.crew.hut	9252
gilligan.crew.hut	skipper.crew.hut	19
gilligan.crew.hut	skipper.crew.hut	4333
fileserver.copyroom.hut	fileserver.copyroom.hut	9015
skipper.crew.hut	skipper.crew.hut	8744
maryann.girl.hut	ginger.girl.hut	8996
fileserver.copyroom.hut	laser3.copyroom.hut	5458
professor.hut	maryann.girl.hut	7687
professor.hut	fileserver.copyroom.hut	7836
maryann.girl.hut	professor.hut	7607
fileserver.copyroom.hut	maryann.girl.hut	9538
ginger.girl.hut	laser3.copyroom.hut	9750
professor.hut	professor.hut	5081
laser3.copyroom.hut	laser3.copyroom.hut	3954
fileserver.copyroom.hut	fileserver.copyroom.hut	9993
skipper.crew.hut	laser3.copyroom.hut	6746
gilligan.crew.hut	gilligan.crew.hut	2307
laser3.copyroom.hut	laser3.copyroom.hut	4881
fileserver.copyroom.hut	professor.hut	5682
ginger.girl.hut	skipper.crew.hut	992
laser3.copyroom.hut	laser3.copyroom.hut	7661
fileserver.copyroom.hut	laser3.copyroom.hut	869
laser3.copyroom.hut	fileserver.copyroom.hut	4175
gilligan.crew.hut	maryann.girl.hut	2499
professor.hut	gilligan.crew.hut	6797
maryann.girl.hut	professor.hut	6477
laser3.copyroom.hut	maryann.girl.hut	3596
maryann.girl.hut	ginger.girl.hut	102
professor.hut	maryann.girl.hut	7605
maryann.girl.hut	fileserver.copyroom.hut	6645
fileserver.copyroom.hut	ginger.girl.hut	2822
gilligan.crew.hut	maryann.girl.hut	5366
gilligan.crew.hut	skipper.crew.hut	8009
gilligan.crew.hut	laser3.copyroom.hut	1675
laser3.copyroom.hut	laser3.copyroom.hut	7660
professor.hut	fileserver.copyroom.hut	9278
gilligan.crew.hut	laser3.copyroom.hut	2673
gilligan.crew.hut	ginger.girl.hut	4236
ginger.girl.hut	ginger.girl.hut	7222
gilligan.crew.hut	skipper.crew.hut	4931
gilligan.crew.hut	laser3.copyroom.hut	3506
fileserver.copyroom.hut	laser3.copyroom.hut	8314
professor.hut	professor.hut	5817
gilligan.crew.hut	professor.hut	9745
maryann.girl.hut	maryann.girl.hut	9842
ginger.girl.hut	professor.hut	5753
laser3.copyroom.hut	gilligan.crew.hut	7038
fileserver.copyroom.hut	fileserver.copyroom.hut	5063
fileserver.copyroom.hut	professor.hut	7340
gilligan.crew.hut	gilligan.crew.hut	2364
skipper.crew.hut	ginger.girl.hut	6289
laser3.copyroom.hut	professor.hut	565
skipper.crew.hut	gilligan.crew.hut	3981
skipper.crew.hut	fileserver.copyroom.hut	4054
skipper.crew.hut	ginger.girl.hut	8672
maryann.girl.hut	skipper.crew.hut	3560
maryann.girl.hut	ginger.girl.hut	6857
laser3.copyroom.hut	fileserver.copyroom.hut	8892
fileserver.copyroom.hut	maryann.girl.hut	1138
gilligan.crew.hut	maryann.girl.hut	6171
ginger.girl.hut	fileserver.copyroom.hut	3443
fileserver.copyroom.hut	fileserver.copyroom.hut	3564
fileserver.copyroom.hut	professor.hut	1130
fileserver.copyroom.hut	ginger.girl.hut	5376
gilligan.crew.hut	professor.hut	5316
laser3.copyroom.hut	gilligan.crew.hut	435
skipper.crew.hut	skipper.crew.hut	1019
skipper.crew.hut	skipper.crew.hut	4994
gilligan.crew.hut	laser3.copyroom.hut	4085
laser3.copyroom.hut	professor.hut	3055
gilligan.crew.hut	fileserver.copyroom.hut	5701
skipper.crew.hut	maryann.girl.hut	4731
fileserver.copyroom.hut	gilligan.crew.hut	7982
fileserver.copyroom.hut	skipper.crew.hut	4951
maryann.girl.hut	fileserver.copyroom.hut	4326
professor.hut	gilligan.crew.hut	8291
maryann.girl.hut	fileserver.copyroom.hut	1094
skipper.crew.hut	laser3.copyroom.hut	6006
maryann.girl.hut	maryann.girl.hut	734
ginger.girl.hut	skipper.crew.hut	1127
maryann.girl.hut	skipper.crew.hut	4577
maryann.girl.hut	gilligan.crew.hut	7661
professor.hut	ginger.girl.hut	7531
ginger.girl.hut	maryann.girl.hut	3451
maryann.girl.hut	professor.hut	3035
maryann.girl.hut	fileserver.copyroom.hut	8011
gilligan.crew.hut	ginger.girl.hut	7459
laser3.copyroom.hut	ginger.girl.hut	7409
maryann.girl.hut	maryann.girl.hut	8349
professor.hut	gilligan.crew.hut	9127
fileserver.copyroom.hut	gilligan.crew.hut	1726
fileserver.copyroom.hut	maryann.girl.hut	9660
skipper.crew.hut	maryann.girl.hut	4764
fileserver.copyroom.hut	laser3.copyroom.hut	5459
skipper.crew.hut	maryann.girl.hut	7149
professor.hut	fileserver.copyroom.hut	4591
fileserver.copyroom.hut	skipper.crew.hut	1592
maryann.girl.hut	laser3.copyroom.hut	5916
gilligan.crew.hut	skipper.crew.hut	3352
maryann.girl.hut	maryann.girl.hut	5829
fileserver.copyroom.hut	fileserver.copyroom.hut	5305
professor.hut	professor.hut	5451
professor.hut	fileserver.copyroom.hut	3928
laser3.copyroom.hut	ginger.girl.hut	8172
professor.hut	fileserver.copyroom.hut	9243
professor.hut	ginger.girl.hut	149
fileserver.copyroom.hut	laser3.copyroom.hut	4711
skipper.crew.hut	laser3.copyroom.hut	1191
laser3.copyroom.hut	laser3.copyroom.hut	3364
skipper.crew.hut	ginger.girl.hut	3539
maryann.girl.hut	ginger.girl.hut	1293
maryann.girl.hut	professor.hut	4121
gilligan.crew.hut	skipper.crew.hut	6105
ginger.girl.hut	fileserver.copyroom.hut	67
professor.hut	skipper.crew.hut	2169
ginger.girl.hut	fileserver.copyroom.hut	7886
ginger.girl.hut	gilligan.crew.hut	6979
fileserver.copyroom.hut	fileserver.copyroom.hut	3491
fileserver.copyroom.hut	ginger.girl.hut	3783
skipper.crew.hut	skipper.crew.hut	9587
maryann.girl.hut	maryann.girl.hut	9431
maryann.girl.hut	skipper.crew.hut	5587
maryann.girl.hut	ginger.girl.hut	6967
gilligan.crew.hut	professor.hut	2183
professor.hut	laser3.copyroom.hut	4773
ginger.girl.hut	skipper.crew.hut	1779
skipper.crew.hut	fileserver.copyroom.hut	8354
laser3.copyroom.hut	ginger.girl.hut	3714
professor.hut	skipper.crew.hut	6871
ginger.girl.hut	professor.hut	536
fileserver.copyroom.hut	professor.hut	5248
maryann.girl.hut	skipper.crew.hut	6808
skipper.crew.hut	skipper.crew.hut	4471
gilligan.crew.hut	professor.hut	8980
professor.hut	fileserver.copyroom.hut	2788
maryann.girl.hut	fileserver.copyroom.hut	7711
fileserver.copyroom.hut	laser3.copyroom.hut	378
laser3.copyroom.hut	professor.hut	6968
maryann.girl.hut	maryann.girl.hut	269
gilligan.crew.hut	fileserver.copyroom.hut	1067
ginger.girl.hut	skipper.crew.hut	9679
laser3.copyroom.hut	skipper.crew.hut	651
ginger.girl.hut	skipper.crew.hut	931
maryann.girl.hut	laser3.copyroom.hut	508
gilligan.crew.hut	fileserver.copyroom.hut	9297
gilligan.crew.hut	gilligan.crew.hut	6546
skipper.crew.hut	fileserver.copyroom.hut	856
ginger.girl.hut	fileserver.copyroom.hut	8094
laser3.copyroom.hut	skipper.crew.hut	8490
professor.hut	skipper.crew.hut	1618
skipper.crew.hut	laser3.copyroom.hut	6741
gilligan.crew.hut	ginger.girl.hut	6969
skipper.crew.hut	professor.hut	825
maryann.girl.hut	laser3.copyroom.hut	9559
ginger.girl.hut	fileserver.copyroom.hut	5893
laser3.copyroom.hut	ginger.girl.hut	9714
fileserver.copyroom.hut	professor.hut	7215
ginger.girl.hut	professor.hut	9836
gilligan.crew.hut	skipper.crew.hut	920
fileserver.copyroom.hut	laser3.copyroom.hut	9717
laser3.copyroom.hut	fileserver.copyroom.hut	3050
ginger.girl.hut	gilligan.crew.hut	3636
gilligan.crew.hut	maryann.girl.hut	5079
ginger.girl.hut	skipper.crew.hut	8880
laser3.copyroom.hut	professor.hut	9452
gilligan.crew.hut	professor.hut	9247
ginger.girl.hut	ginger.girl.hut	5501
gilligan.crew.hut	fileserver.copyroom.hut	3127
skipper.crew.hut	ginger.girl.hut	5085
laser3.copyroom.hut	laser3.copyroom.hut	1622
maryann.girl.hut	fileserver.copyroom.hut	1321
maryann.girl.hut	gilligan.crew.hut	7686
ginger.girl.hut	laser3.copyroom.hut	4831
laser3.copyroom.hut	fileserver.copyroom.hut	5187
ginger.girl.hut	gilligan.crew.hut	2930
fileserver.copyroom.hut	fileserver.copyroom.hut	8974
laser3.copyroom.hut	gilligan.crew.hut	246
fileserver.copyroom.hut	fileserver.copyroom.hut	1491
professor.hut	skipper.crew.hut	9941
professor.hut	fileserver.copyroom.hut	5330
maryann.girl.hut	fileserver.copyroom.hut	3060
fileserver.copyroom.hut	gilligan.crew.hut	969
professor.hut	laser3.copyroom.hut	7112
maryann.girl.hut	skipper.crew.hut	7640
laser3.copyroom.hut	maryann.girl.hut	1881
gilligan.crew.hut	gilligan.crew.hut	449
maryann.girl.hut	skipper.crew.hut	4370
skipper.crew.hut	ginger.girl.hut	5283
ginger.girl.hut	fileserver.copyroom.hut	7386
skipper.crew.hut	gilligan.crew.hut	322
gilligan.crew.hut	maryann.girl.hut	4500
skipper.crew.hut	skipper.crew.hut	6590
laser3.copyroom.hut	professor.hut	7270
professor.hut	maryann.girl.hut	631
professor.hut	maryann.girl.hut	7214
maryann.girl.hut	ginger.girl.hut	4190
skipper.crew.hut	professor.hut	7264
fileserver.copyroom.hut	professor.hut	7308
ginger.girl.hut	maryann.girl.hut	3552
maryann.girl.hut	gilligan.crew.hut	9071
maryann.girl.hut	gilligan.crew.hut	3058
laser3.copyroom.hut	fileserver.copyroom.hut	4982
skipper.crew.hut	ginger.girl.hut	9412
maryann.girl.hut	gilligan.crew.hut	6771
ginger.girl.hut	skipper.crew.hut	2891
gilligan.crew.hut	laser3.copyroom.hut	3252
gilligan.crew.hut	professor.hut	890
gilligan.crew.hut	ginger.girl.hut	722
professor.hut	skipper.crew.hut	5847
laser3.copyroom.hut	professor.hut	9030
fileserver.copyroom.hut	fileserver.copyroom.hut	8831
professor.hut	skipper.crew.hut	1149
maryann.girl.hut	laser3.copyroom.hut	4293
fileserver.copyroom.hut	laser3.copyroom.hut	9051
maryann.girl.hut	skipper.crew.hut	2131
professor.hut	gilligan.crew.hut	9872
gilligan.crew.hut	maryann.girl.hut	4026
laser3.copyroom.hut	laser3.copyroom.hut	7312
gilligan.crew.hut	fileserver.copyroom.hut	2824
ginger.girl.hut	ginger.girl.hut	7642
skipper.crew.hut	gilligan.crew.hut	4903
skipper.crew.hut	maryann.girl.hut	997
skipper.crew.hut	gilligan.crew.hut	4712
skipper.crew.hut	skipper.crew.hut	8930
fileserver.copyroom.hut	ginger.girl.hut	1430
skipper.crew.hut	gilligan.crew.hut	2209
ginger.girl.hut	professor.hut	7287
ginger.girl.hut	ginger.girl.hut	1094
maryann.girl.hut	professor.hut	4002
professor.hut	maryann.girl.hut	8987
gilligan.crew.hut	maryann.girl.hut	9059
fileserver.copyroom.hut	ginger.girl.hut	9222
maryann.girl.hut	fileserver.copyroom.hut	244
professor.hut	maryann.girl.hut	7880
maryann.girl.hut	fileserver.copyroom.hut	7317
maryann.girl.hut	laser3.copyroom.hut	2283
skipper.crew.hut	gilligan.crew.hut	3984
laser3.copyroom.hut	maryann.girl.hut	7608
skipper.crew.hut	ginger.girl.hut	3189
professor.hut	professor.hut	125
fileserver.copyroom.hut	ginger.girl.hut	9494
fileserver.copyroom.hut	maryann.girl.hut	2860
skipper.crew.hut	ginger.girl.hut	1933
ginger.girl.hut	skipper.crew.hut	7905
laser3.copyroom.hut	laser3.copyroom.hut	7212
fileserver.copyroom.hut	ginger.girl.hut	3202
laser3.copyroom.hut	gilligan.crew.hut	4209
ginger.girl.hut	ginger.girl.hut	5204
ginger.girl.hut	ginger.girl.hut	6599
ginger.girl.hut	fileserver.copyroom.hut	1669
professor.hut	professor.hut	7293
maryann.girl.hut	ginger.girl.hut	916
laser3.copyroom.hut	fileserver.copyroom.hut	3234
professor.hut	skipper.crew.hut	3530
ginger.girl.hut	fileserver.copyroom.hut	8308
ginger.girl.hut	ginger.girl.hut	3398
laser3.copyroom.hut	laser3.copyroom.hut	2831
ginger.girl.hut	ginger.girl.hut	8563
professor.hut	fileserver.copyroom.hut	9556
professor.hut	laser3.copyroom.hut	3888
professor.hut	maryann.girl.hut	277
skipper.crew.hut	fileserver.copyroom.hut	1110
professor.hut	laser3.copyroom.hut	8596
fileserver.copyroom.hut	professor.hut	2040
laser3.copyroom.hut	laser3.copyroom.hut	9003
laser3.copyroom.hut	gilligan.crew.hut	5197
gilligan.crew.hut	maryann.girl.hut	9881
fileserver.copyroom.hut	laser3.copyroom.hut	7181
ginger.girl.hut	fileserver.copyroom.hut	5320
maryann.girl.hut	laser3.copyroom.hut	6726
fileserver.copyroom.hut	skipper.crew.hut	7629
laser3.copyroom.hut	fileserver.copyroom.hut	722
ginger.girl.hut	fileserver.copyroom.hut	5421
skipper.crew.hut	skipper.crew.hut	8630
skipper.crew.hut	laser3.copyroom.hut	160
gilligan.crew.hut	professor.hut	1471
professor.hut	skipper.crew.hut	4579
skipper.crew.hut	ginger.girl.hut	5910
skipper.crew.hut	gilligan.crew.hut	8600
fileserver.copyroom.hut	maryann.girl.hut	625
maryann.girl.hut	professor.hut	61
fileserver.copyroom.hut	gilligan.crew.hut	6618
laser3.copyroom.hut	gilligan.crew.hut	8797
laser3.copyroom.hut	skipper.crew.hut	223
gilligan.crew.hut	gilligan.crew.hut	985
skipper.crew.hut	fileserver.copyroom.hut	8511
laser3.copyroom.hut	skipper.crew.hut	6050
maryann.girl.hut	laser3.copyroom.hut	3016
fileserver.copyroom.hut	gilligan.crew.hut	963
maryann.girl.hut	laser3.copyroom.hut	3666
gilligan.crew.hut	skipper.crew.hut	1315
professor.hut	laser3.copyroom.hut	2276
maryann.girl.hut	professor.hut	7160
skipper.crew.hut	ginger.girl.hut	9646
maryann.girl.hut	skipper.crew.hut	3452
maryann.girl.hut	skipper.crew.hut	3125
